,QQQ_intraday_net,SPY_overnight_net,QQQ_overnight_net,SPY_buyhold,QQQ_overnight_gross,QQQ_buyhold
2008-01-03 21:00:00,100074.3493,100244.0315,99995.0,99930.8246,100000.0,100079.3493
2008-01-04 21:00:00,97035.5719,99461.8262,98721.4809,97488.9319,98731.4172,95814.3226
2008-01-07 21:00:00,96569.6007,100077.9161,98920.9371,97855.5617,98935.8301,95556.4372
2008-01-08 21:00:00,93943.9689,100511.5402,99121.3491,96022.4128,99141.219,93156.1198
2008-01-09 21:00:00,95554.5257,100658.5744,99433.0072,97385.1688,99457.8967,95060.5039
2008-01-10 21:00:00,96677.9481,99881.3348,98411.2957,98090.7582,98440.9023,95199.3652
2008-01-11 21:00:00,95316.0175,99143.7837,97873.2029,96866.3531,97907.5697,93354.4932
2008-01-14 21:00:00,95691.0765,99938.887,99157.7564,97855.5617,99197.4696,94961.3172
2008-01-15 21:00:00,94029.8283,98718.7417,98117.1002,95427.5042,98161.3565,92342.7891
2008-01-16 21:00:00,93740.0027,98305.9067,97311.2385,94867.1832,97360.0393,91311.2478
2008-01-17 21:00:00,91991.8814,98616.3961,97750.3303,92162.4239,97804.2194,90021.8211
2008-01-18 21:00:00,91342.7142,99314.652,98370.1144,91650.5257,98429.2353,89962.3091
2008-01-22 21:00:00,94239.2702,94782.0956,92877.2931,90633.6469,92938.0343,87641.341
2008-01-23 21:00:00,97513.9874,91956.0301,89403.9409,92432.2081,89467.0575,87304.1063
2008-01-24 21:00:00,99210.1939,92405.6381,89663.5587,93379.9115,89731.3319,89089.4664
2008-01-25 21:00:00,95139.0646,93434.6686,91575.7314,91989.4853,91649.4365,87264.4317
2008-01-28 21:00:00,95912.3645,93647.8097,91633.6048,93608.1904,91711.939,88038.0877
2008-01-29 21:00:00,95563.3343,94182.924,92041.9732,94127.0061,92125.242,88117.437
2008-01-30 21:00:00,95817.7109,93839.0539,91685.1168,93642.7781,91772.669,88018.2503
2008-01-31 21:00:00,98544.3257,92468.7496,90606.0168,95074.7095,90697.1273,89466.3757
2008-02-01 21:00:00,98755.9794,92787.0671,91405.0876,96465.1356,91501.5364,90458.2424
2008-02-04 21:00:00,97386.0511,92609.4293,91360.4274,95475.927,91461.4041,89168.8157
2008-02-05 21:00:00,96256.7334,91162.1798,89770.5171,92501.3835,89874.3097,86609.7996
2008-02-06 21:00:00,93928.2554,91737.1001,90280.0604,91809.6292,90388.9358,85002.9756
2008-02-07 21:00:00,95654.3419,91290.1403,89179.9657,92542.8888,89292.0339,85518.7463
2008-02-08 21:00:00,96535.2475,90917.0852,89361.6862,92086.3309,89478.4474,86490.7756
2008-02-11 21:00:00,97192.0742,90898.8799,89705.6467,92632.8168,89827.3312,87423.1303
2008-02-12 21:00:00,96047.3888,91573.1407,90250.7536,93331.4887,90377.6689,86927.197
2008-02-13 21:00:00,96908.2681,92315.156,91399.6053,94569.7288,91532.655,88831.581
2008-02-14 21:00:00,95001.9896,92465.8506,91537.911,93393.7465,91675.7387,87224.757
2008-02-15 21:00:00,95192.7615,92146.1819,91033.6957,93435.2518,91175.348,86927.197
2008-02-19 21:00:00,93151.2198,93233.1115,92234.0629,93407.5816,92382.1418,86193.2156
2008-02-20 21:00:00,94610.7978,92517.2737,91826.1262,94154.6763,91978.1692,87165.245
2008-02-21 21:00:00,92814.5193,92886.4962,92699.2539,93027.1168,92857.3415,86332.077
2008-02-22 21:00:00,92831.1322,93227.2062,93014.1246,93829.5517,93177.3921,86649.4743
2008-02-25 21:00:00,93400.967,93160.6866,92903.0017,94984.7814,93070.733,87085.8957
2008-02-26 21:00:00,94295.0004,92776.0855,92369.2961,95704.2059,92540.7175,87423.1303
2008-02-27 21:00:00,95367.4504,92255.0927,91735.8874,95545.1024,91910.7602,87819.877
2008-02-28 21:00:00,95362.682,91669.377,91420.472,94770.3376,91599.3391,87522.317
2008-02-29 21:00:00,93850.4626,90728.0262,90442.0201,92176.259,90623.5528,85221.1863
2008-03-03 21:00:00,93299.1108,90662.2101,90353.2876,92273.1046,90539.1734,84645.9036
2008-03-04 21:00:00,94416.6757,89889.6411,89777.0477,91947.9801,89966.2749,85121.9996
2008-03-05 21:00:00,94719.4295,90230.0437,89939.9362,92487.5484,90134.0051,85558.4209
2008-03-06 21:00:00,92692.371,89739.6262,89852.0263,90495.2961,90050.4122,83654.0369
2008-03-07 21:00:00,93019.4124,88980.5636,89314.8563,89727.4488,89516.5587,83455.6636
2008-03-10 20:00:00,91265.527,89030.9942,89183.0102,88447.7034,89388.8907,81769.4902
2008-03-11 20:00:00,93376.3177,91011.044,90541.6102,91581.3503,90755.0964,84943.4636
2008-03-12 20:00:00,92741.9016,91253.9742,90917.6877,90834.2557,91136.5985,84725.2529
2008-03-13 20:00:00,94516.117,90067.9953,89891.3556,91256.2258,90112.352,85379.8849
2008-03-14 20:00:00,92155.5775,90643.8269,90492.5416,89416.1594,90719.5217,83812.7356
2008-03-17 20:00:00,92575.0327,88598.6516,88431.8551,88475.3735,88658.2023,82285.2609
2008-03-18 20:00:00,94959.8613,90464.5606,90026.3701,92224.6818,90261.2316,85935.3303
2008-03-19 20:00:00,92290.6462,91023.2356,90354.3762,90177.0891,90594.6064,83832.5729
2008-03-20 20:00:00,93987.4428,91237.6113,90527.4487,92270.9611,90772.6688,85545.8657
2008-03-24 20:00:00,96805.8413,91631.7371,90922.0919,93689.124,91172.9196,88503.9381
2008-03-25 20:00:00,97060.8243,91667.9502,91182.6842,93883.7738,91438.7895,89000.259
2008-03-26 20:00:00,97055.9713,91262.8922,90852.6906,93035.6568,91112.4409,88682.6137
2008-03-27 20:00:00,95456.8147,91510.6438,90380.3593,92076.3113,90643.3148,86776.7415
2008-03-28 20:00:00,94302.7436,91879.158,91016.8357,91346.3745,91286.1752,86339.9791
2008-03-31 20:00:00,94449.2585,91790.6562,91347.1364,91721.7706,91622.0177,86796.5943
2008-04-01 20:00:00,96932.281,92940.9286,92805.1261,95100.3351,93088.9759,90509.0745
2008-04-02 20:00:00,96482.0125,93112.9237,93024.407,95003.0102,93313.5818,90310.5461
2008-04-03 20:00:00,97116.2832,92617.698,92610.7674,95100.3351,92903.3221,90509.0745
2008-04-04 20:00:00,97302.3924,92714.6216,92971.7859,95218.5153,93270.1262,91045.101
2008-04-07 20:00:00,96496.1638,93319.1934,93534.7801,95274.1296,93839.5905,90846.5727
2008-04-08 20:00:00,96470.0937,92722.1327,92835.1334,94870.9264,93142.3558,90151.7234
2008-04-09 20:00:00,95277.4238,92819.4115,92973.598,94120.1343,93285.9357,89178.9345
2008-04-10 20:00:00,96544.7217,92821.6262,93010.3445,94502.4821,93327.47,90409.8103
2008-04-11 20:00:00,94910.8095,91806.4216,91984.5001,92660.2607,92302.7942,87908.3531
2008-04-14 20:00:00,94498.2608,91732.9541,91855.2606,92326.5753,92177.7227,87412.0322
2008-04-15 20:00:00,94279.9322,92253.3056,92288.7692,92820.1516,92617.3621,87630.4134
2008-04-16 20:00:00,95667.5824,92946.5348,93434.1055,94704.0837,93771.4071,90032.6064
2008-04-17 20:00:00,95325.8672,92791.7866,93594.2569,94877.8782,93936.8253,89873.7838
2008-04-18 20:00:00,95813.423,94466.4826,96070.5382,96601.9193,96426.867,92732.592
2008-04-21 20:00:00,96671.8163,93958.6994,95880.6277,96476.7873,96241.0734,93387.7355
2008-04-22 20:00:00,95819.1657,93554.5517,95284.7329,95719.0434,95647.7505,91998.0371
2008-04-23 20:00:00,96163.3306,93814.8626,95979.0798,95920.645,96349.5251,93010.5317
2008-04-24 20:00:00,96999.9003,93884.9626,95994.7673,96483.7391,96370.0906,93844.3507
2008-04-25 20:00:00,96646.5722,94292.9049,96091.5063,97158.0616,96472.0264,93606.1167
2008-04-28 20:00:00,96600.8399,94375.8983,96310.8813,97060.7367,96697.0937,93784.7922
2008-04-29 20:00:00,97517.9691,94222.4709,96122.5776,96678.3889,96512.8698,94499.4943
2008-04-30 20:00:00,96511.3363,94373.589,96319.7097,96233.4751,96715.6279,93725.2337
2008-05-01 20:00:00,99510.3571,94341.6006,96355.6985,97971.4198,96756.6004,96683.3061
2008-05-02 20:00:00,98715.9382,95274.0739,97261.0166,98256.4427,97670.5231,96822.276
2008-05-05 20:00:00,98427.6267,95073.8278,97256.1536,97818.4806,97670.5231,96544.3363
2008-05-06 20:00:00,99315.8411,94602.8604,96971.3019,98604.0317,97389.3413,97139.9213
2008-05-07 20:00:00,97545.3506,94631.4787,96986.2717,96824.3763,97409.2451,95432.5775
2008-05-08 20:00:00,97864.0068,94946.0808,97324.4152,97213.6759,97753.7338,96087.7211
2008-05-09 20:00:00,98205.4267,94099.4203,96595.6484,96581.064,97026.6399,95710.5172
2008-05-12 20:00:00,99848.122,94304.6831,96731.0736,97651.6379,97167.5207,97457.5667
2008-05-13 20:00:00,100066.7764,94534.9407,96765.6468,97602.9755,97207.1082,97715.6536
2008-05-14 20:00:00,99454.203,95001.542,97134.3451,97992.2751,97582.349,97497.2724
2008-05-15 20:00:00,101170.2416,95050.7088,97149.2673,99097.608,97602.2192,99204.6162
2008-05-16 20:00:00,101043.9485,95252.6607,97338.825,99167.1257,97797.5408,99284.0275
2008-05-19 20:00:00,100231.3523,95348.0586,97411.8136,99292.2578,97875.7632,98569.3255
2008-05-20 20:00:00,99821.1199,94969.4558,97053.7884,98458.0443,97520.9266,97814.9177
2008-05-21 20:00:00,97489.0604,95085.4056,97167.1258,96845.2316,97639.6856,95650.9587
2008-05-22 20:00:00,97605.3155,95162.5568,97384.1102,97025.9778,97862.6072,95988.4569
2008-05-23 20:00:00,97661.2232,94796.4305,97016.6942,95837.2237,97498.279,95690.6644
2008-05-27 20:00:00,99233.4779,94750.433,97213.1228,96448.9802,97700.5576,97437.7139
2008-05-28 20:00:00,99147.9859,95046.187,97624.2107,96886.9423,98118.5918,97775.2121
2008-05-29 20:00:00,99967.9205,94877.7618,97678.796,97345.7597,98178.3594,98648.7368
2008-05-30 20:00:00,100223.464,95171.1413,98047.4072,97394.4221,98553.7647,99284.0275
2008-06-02 20:00:00,99174.4584,94976.1763,97866.0548,96511.5462,98376.4034,98073.0046
2008-06-03 20:00:00,98249.5511,95313.4868,98237.5694,95941.5003,98754.7742,97536.978
2008-06-04 20:00:00,99809.2496,95156.7831,97932.726,95962.3557,98453.2636,98787.7066
2008-06-05 20:00:00,101124.6461,95517.3766,98183.6825,97769.8182,98710.4767,100356.0806
2008-06-06 20:00:00,98900.1743,94792.6887,97343.5808,94808.3604,97870.803,97318.5969
2008-06-09 20:00:00,98170.5384,95121.5793,97557.1508,94975.2031,98090.4233,96822.276
2008-06-10 20:00:00,98714.7503,94448.4239,96552.0971,94641.5177,97084.7803,96365.6608
2008-06-11 20:00:00,96508.9077,94325.7624,96348.3571,93119.0781,96884.7704,94023.0263
2008-06-12 20:00:00,95957.6909,94778.7672,97014.8859,93466.6671,97559.8544,94142.1433
2008-06-13 20:00:00,97280.3312,95288.6322,97603.3358,94822.2639,98156.4878,96028.1626
2008-06-16 20:00:00,98650.1684,94669.1024,97093.9935,94815.3122,97649.1667,96881.8345
2008-06-17 20:00:00,97818.9526,95129.4199,97387.5835,94196.6038,97949.3178,96365.6608
2008-06-18 20:00:00,97246.7604,94563.0137,96861.0666,93376.2939,97424.6614,95293.6077
2008-06-19 20:00:00,99027.3591,94438.6034,96714.9678,93647.4133,97282.5838,96901.6873
2008-06-20 20:00:00,97157.833,93587.7188,95825.7832,91935.0302,96393.0448,94207.7639
2008-06-23 20:00:00,96010.1818,93903.0825,96204.9417,91962.9762,96779.2674,93472.697
2008-06-24 20:00:00,95902.9377,93484.6231,95811.6312,91690.5036,96388.4479,92995.8969
2008-06-25 20:00:00,97081.8775,93828.9848,96175.2682,92221.4757,96759.0935,94505.764
2008-06-26 20:00:00,94914.5656,92822.0292,94391.3079,89573.6016,94969.1418,90691.3628
2008-06-27 20:00:00,95013.8929,92875.3068,94283.2025,89287.1561,94865.123,90691.3628
2008-06-30 20:00:00,94299.3043,92936.0682,93989.3394,89315.102,94574.1894,89737.7625
2008-07-01 20:00:00,96399.0147,91971.8187,93235.5551,89685.3852,93820.4434,91009.2296
2008-07-02 20:00:00,93792.785,92268.1328,93515.8306,88078.4958,94107.1682,88823.8955
2008-07-03 17:00:00,93120.3826,93010.0372,94013.1409,88127.4011,94612.3285,88664.9621
2008-07-07 20:00:00,92826.276,93477.2942,94872.1057,87393.8212,95481.4985,89201.3623
2008-07-08 20:00:00,94948.6884,93405.3652,94973.0103,88923.8593,95587.8253,91346.963
2008-07-09 20:00:00,92444.2039,93554.8049,94926.9511,86932.7138,95546.2473,88903.3622
2008-07-10 20:00:00,93388.3621,93557.6459,95070.6938,87596.429,95695.7051,89956.2959
2008-07-11 20:00:00,92862.6685,92463.5266,94079.1199,86646.2683,94702.3972,88525.8954
2008-07-14 20:00:00,90985.9601,93398.3006,95298.9647,85807.8913,95935.0586,87870.2952
2008-07-15 20:00:00,91456.9111,92625.5776,94820.1827,84836.7712,95457.8777,87890.1619
2008-07-16 20:00:00,93472.8021,92720.109,95072.6393,86960.6597,95716.805,90075.4959
2008-07-17 20:00:00,93529.6102,93222.0181,95634.0439,87959.7257,96286.7992,90671.4961
2008-07-18 20:00:00,92385.3394,93417.2772,94581.5623,87973.6987,95231.9482,88585.4954
2008-07-21 20:00:00,91929.0585,93850.3143,95446.5,88022.604,96107.5952,88962.9622
2008-07-22 20:00:00,93490.367,93234.8014,93843.1373,89210.3048,94497.9325,88962.9622
2008-07-23 20:00:00,94569.6388,93383.4744,93985.1405,89580.588,94645.6514,90135.096
2008-07-24 20:00:00,92718.3333,93488.0512,94415.4618,87631.3614,95083.7292,88784.1622
2008-07-25 20:00:00,93311.4812,93833.6868,95023.4169,87833.9692,95700.7415,89936.4292
2008-07-28 20:00:00,91595.2459,93657.33,94976.6849,86324.8905,95658.4615,88247.762
2008-07-29 20:00:00,93089.5348,93978.5831,95378.1849,88218.2253,96067.6265,90075.4959
2008-07-30 20:00:00,93289.6077,94532.0843,95646.8867,89741.277,96343.074,90532.4294
2008-07-31 20:00:00,93987.9234,93784.0537,94697.5992,88623.4409,95391.6941,90313.896
2008-08-01 20:00:00,92682.1387,93986.377,94797.0192,88106.4417,95496.6124,89161.629
2008-08-04 20:00:00,91768.6537,93929.5086,94771.157,87275.0511,95475.3342,88267.6287
2008-08-05 20:00:00,93890.1379,94751.9211,95747.6188,89720.3175,96463.8251,91247.6296
2008-08-06 20:00:00,95274.8948,94474.187,95784.5243,90188.4114,96505.8299,92638.2968
2008-08-07 20:00:00,95105.6868,93635.1572,95204.576,88630.4274,95926.3396,91923.0965
2008-08-08 20:00:00,97322.2581,93438.5699,95138.0882,90558.6946,95864.144,94009.0972
2008-08-11 20:00:00,98243.2909,93311.3508,95093.1208,91278.3016,95823.6266,94863.3642
2008-08-12 20:00:00,98300.1152,93049.5702,95068.4513,90293.2085,95803.5588,94903.0975
2008-08-13 20:00:00,98418.7963,92713.7292,94964.1914,89999.7766,95703.2829,94922.9642
2008-08-14 20:00:00,99925.1442,91996.5753,94482.436,90488.8298,95222.5632,95896.4312
2008-08-15 20:00:00,99547.9872,92276.0909,94595.1543,90859.113,95340.9256,95658.0311
2008-08-18 20:00:00,98100.2854,92548.199,94885.1135,89594.561,95637.9379,94565.3641
2008-08-19 20:00:00,97308.7564,91951.7942,94461.7584,88728.238,95216.0058,93393.2303
2008-08-20 20:00:00,96790.0087,92222.328,95120.1364,89224.2778,95884.4015,93552.1637
2008-08-21 20:00:00,97054.3755,91524.4788,94408.3928,89412.9126,95171.7334,93115.0969
2008-08-22 20:00:00,97894.7286,92027.6568,94826.6671,90481.8434,95598.1483,94346.8307
2008-08-25 20:00:00,96685.8699,91511.4353,94162.9912,88784.1298,94933.8528,92538.9634
2008-08-26 20:00:00,96473.2431,91478.0554,94057.2064,89035.6429,94831.9488,92240.9633
2008-08-27 20:00:00,97049.9589,91552.4409,94093.0193,89748.2634,94872.7982,92836.9635
2008-08-28 20:00:00,97438.1049,92068.1286,94470.8884,91040.7614,95258.5425,93591.8971
2008-08-29 20:00:00,96388.2083,91618.4103,93483.5553,89908.9524,94267.7404,91625.0964
2008-09-02 20:00:00,93668.8074,92589.1749,94999.1038,89496.7503,95800.7154,90492.6961
2008-09-03 20:00:00,93024.9575,92432.76,94744.0818,89398.9397,95548.3315,89638.4291
2008-09-04 20:00:00,90531.899,91713.0052,94193.3902,86681.2007,94997.7427,86737.8948
2008-09-05 20:00:00,90966.6446,91139.2327,93368.8571,87079.4298,94170.9186,86400.1614
2008-09-08 20:00:00,89618.8814,93628.1352,94502.0478,88902.8999,95318.5522,86161.7613
2008-09-09 20:00:00,87526.8757,93513.0866,94475.533,85891.729,95296.5742,84135.3607
2008-09-10 20:00:00,87236.5973,94231.019,95608.5311,86352.8364,96444.1835,84870.4276
2008-09-11 20:00:00,90312.3902,93097.9748,94439.9764,87687.2532,95270.2374,86797.4949
2008-09-12 20:00:00,90851.0442,92188.3759,93440.9219,87847.9421,94267.1633,86400.1614
2008-09-15 20:00:00,90096.552,89287.7582,91094.3183,84089.2183,91904.5234,83539.3605
2008-09-16 20:00:00,92068.6109,86976.1741,89854.9535,85130.2032,90658.7308,84214.8274
2008-09-17 20:00:00,88413.807,85437.1615,88748.2061,81287.6417,89546.6162,79883.8926
2008-09-18 20:00:00,89420.4444,86607.7883,90708.1035,84221.9614,91528.6229,82585.7602
2008-09-19 20:00:00,87638.5965,92196.9533,95568.4689,87869.5479,96437.5302,85285.474
2008-09-22 20:00:00,83820.2747,91742.6022,95207.258,84812.9103,96077.8564,81269.7011
2008-09-23 20:00:00,82534.3659,91859.6291,95947.7599,83407.5597,96829.9336,80653.4191
2008-09-24 20:00:00,82611.1354,92211.0212,96510.5608,83484.8539,97402.7505,81210.0609
2008-09-25 20:00:00,83147.9946,92796.2632,97403.508,85023.7129,98308.8226,82502.2651
2008-09-26 20:00:00,84917.7711,91365.1684,94605.6215,85255.5957,95489.8467,81846.223
2008-09-29 20:00:00,79766.9936,89711.4637,92509.7784,79416.3639,93379.1895,75186.4016
2008-09-30 20:00:00,82279.5143,90095.9236,92260.5475,81889.781,93132.2852,77353.3285
2008-10-01 20:00:00,81491.5842,89063.209,92089.9556,81510.3363,92964.738,76478.6057
2008-10-02 20:00:00,78163.9313,88252.5802,91558.7124,78249.9229,92433.0967,72939.9543
2008-10-03 20:00:00,75894.4019,89421.0647,92976.5511,77273.2042,93869.0974,71926.0711
2008-10-06 20:00:00,75051.1626,87099.1431,90607.6561,74680.3323,91482.1552,69321.7827
2008-10-07 20:00:00,70073.883,87553.7223,91356.6737,70084.8357,92242.9761,65266.2497
2008-10-08 20:00:00,71539.8473,85583.0288,88903.3129,69136.2241,89770.426,64848.7684
2008-10-09 20:00:00,68080.239,86666.0429,90261.5795,64449.3797,91146.4289,62661.9613
2008-10-10 20:00:00,69907.189,82267.934,87336.1651,63556.9821,88196.8934,62264.36
2008-10-13 20:00:00,74988.2396,85447.2122,91626.1052,70745.3505,92533.5223,70077.2251
2008-10-14 20:00:00,69611.8888,88820.7696,93960.9138,70204.2905,94896.0803,66717.4944
2008-10-15 20:00:00,63899.7733,86638.2595,93200.2728,63767.7847,94132.6136,60753.4752
2008-10-16 20:00:00,66903.8705,87073.0857,93958.0496,66339.5763,94902.6775,64133.0861
2008-10-17 20:00:00,68231.4201,84882.9126,92234.962,66114.7202,93167.0117,64212.6063
2008-10-20 20:00:00,69144.4256,86087.544,93543.9132,69206.4916,94493.8484,66001.8121
2008-10-21 20:00:00,66642.7926,84807.0917,92017.7386,67105.4924,92956.9002,62582.4411
2008-10-22 20:00:00,64939.9311,82760.3768,91691.6018,63514.8215,92632.0826,60773.3553
2008-10-23 20:00:00,64936.6841,82756.2388,91447.0654,63971.5605,92389.6696,60614.3147
2008-10-24 20:00:00,67877.7857,76361.7631,84664.193,61512.1969,85541.5012,58666.0685
2008-10-27 20:00:00,66757.4451,74997.146,83684.4998,59600.9201,84555.9333,57035.9032
2008-10-28 20:00:00,71654.1486,77265.769,86626.3366,65889.8641,87532.6322,63377.6436
2008-10-29 20:00:00,71875.1167,77130.0669,86703.5232,64899.0919,87615.0029,63636.0845
2008-10-30 20:00:00,72179.2451,80015.6651,88568.1487,67063.3319,89503.6112,65286.1298
2008-10-31 20:00:00,73335.1421,79667.9256,87296.1493,68250.8532,88222.6521,65385.5301
2008-11-03 21:00:00,73286.8133,79426.0785,87159.0753,67976.8098,88088.5344,65246.3696
2008-11-04 21:00:00,74224.9699,81302.2573,88854.3458,70464.2804,89806.2876,67373.5365
2008-11-05 21:00:00,70812.1786,80430.687,87906.0387,67246.0275,88852.3111,63596.3243
2008-11-06 21:00:00,68717.3288,79418.1302,86527.6822,63809.9452,87463.5598,60753.4752
2008-11-07 21:00:00,69313.9473,80148.7836,87542.661,65440.1519,88493.8897,62005.9192
2008-11-10 21:00:00,66708.7694,81934.8488,89727.552,64765.5836,90706.9462,61170.9565
2008-11-11 21:00:00,65873.763,80632.8799,88877.4046,63353.2062,89852.0547,59838.9923
2008-11-12 21:00:00,63739.0634,78902.7895,87603.2835,60240.3546,88568.4539,57075.6634
2008-11-13 21:00:00,67857.4167,79230.1753,87293.7718,63978.5873,88259.9605,60554.6746
2008-11-14 21:00:00,66031.1248,77773.008,85340.6295,61610.5714,86289.6134,57612.4251
2008-11-17 21:00:00,65749.6999,76642.617,83893.405,59938.2042,84830.6102,56399.7412
2008-11-18 21:00:00,65101.8075,76486.0388,84451.0625,60549.5317,85398.7391,56220.8206
2008-11-19 21:00:00,61568.384,76233.6815,84805.1896,57155.61,85761.11,53397.8516
2008-11-20 21:00:00,59314.2188,75039.5971,83759.039,53368.19,84707.4553,50813.4433
2008-11-21 21:00:00,60816.3428,76507.9847,85229.482,56403.7474,86198.7837,53020.1303
2008-11-24 21:00:00,63249.5318,78076.8288,86950.9018,59650.1073,87944.0909,56260.5808
2008-11-25 21:00:00,62273.6397,80225.1193,87899.02,60472.2374,88907.4361,56002.1399
2008-11-26 21:00:00,65506.9697,78617.7243,87052.1424,62552.1564,88055.2881,58347.9875
2008-11-28 18:00:00,65751.9978,78295.8606,86069.0093,63114.2966,87065.2287,57910.6261
2008-12-01 21:00:00,62126.5826,76234.7399,84203.2752,57710.7235,85182.2525,53537.012
2008-12-02 21:00:00,63329.5968,77446.8969,85355.9611,59917.1239,86352.5991,55326.2178
2008-12-03 21:00:00,66804.5394,75780.918,83204.7593,61420.8491,84180.597,56896.7428
2008-12-04 21:00:00,65900.0374,74589.3946,81892.3481,59727.4016,82857.0027,55246.6975
2008-12-05 21:00:00,69473.8301,73339.5835,80886.332,61814.3473,81843.279,57532.9048
