,0
2020-03-17,45661.9188
2020-03-18,46459.0966
2020-03-19,46028.6234
2020-03-20,46263.844
2020-03-23,47671.8436
2020-03-24,45342.1724
2020-03-25,44456.0121
2020-03-26,45052.646
2020-03-27,46111.2956
2020-03-30,44965.5418
2020-03-31,46067.7717
2020-04-01,46551.4747
2020-04-02,46950.3515
2020-04-03,47347.3447
2020-04-06,47548.9347
2020-04-07,49283.6736
2020-04-08,49906.3109
2020-04-09,49659.2869
2020-04-13,49536.1271
2020-04-14,49981.223
2020-04-15,51163.0551
2020-04-16,50425.6643
2020-04-17,50033.225
2020-04-20,50697.0288
2020-04-21,50850.2814
2020-04-22,51060.6578
2020-04-23,50705.3962
2020-04-24,50628.9485
2020-04-27,51444.7252
2020-04-28,51118.3861
2020-04-29,52366.2962
2020-04-30,52913.5545
2020-05-01,52830.2415
2020-05-04,52927.1722
2020-05-05,53113.7559
2020-05-06,53592.7695
2020-05-07,53668.3183
2020-05-08,52931.606
2020-05-11,53139.2048
2020-05-12,53900.9896
2020-05-13,54987.8553
2020-05-14,55490.3102
2020-05-15,55915.8166
2020-05-18,56634.9861
2020-05-19,56336.4373
2020-05-20,56788.9262
2020-05-21,56260.3668
2020-05-22,56490.6496
2020-05-25,56390.2466
2020-05-26,56298.4415
2020-05-27,57205.7096
2020-05-28,58249.2787
2020-05-29,58426.0833
2020-06-01,58275.6937
2020-06-02,57952.6836
2020-06-03,58354.4347
2020-06-04,57585.8047
2020-06-05,57977.546
2020-06-08,58802.7313
2020-06-09,59467.855
2020-06-10,59569.3809
2020-06-11,58262.0722
2020-06-12,60335.9792
2020-06-15,60018.4337
2020-06-16,61000.3771
2020-06-17,59313.3225
2020-06-18,58575.5251
2020-06-19,57374.9394
2020-06-22,57540.2316
2020-06-23,57840.145
2020-06-24,57883.2548
2020-06-25,59077.817
2020-06-26,58969.3031
2020-06-29,59482.787
2020-06-30,60871.8463
2020-07-01,61921.3146
2020-07-02,62587.4025
2020-07-03,61898.6238
2020-07-06,61780.3546
2020-07-07,61835.5291
2020-07-08,62508.2538
