date,r_pre60,r_last60,r_pre30,r_last30,atr_pct,year,instrument,agree60,agree30
2021-01-25,-8.461338,28.0112,-16.2718,35.85631,1.027913,2021,ES,0,0
2021-01-26,-19.43886,-21.4244,-12.95924,-27.89853,1.05803,2021,ES,1,1
2021-01-27,-162.9007,13.3547,-177.3516,28.08613,0.9660498,2021,ES,0,0
2021-01-28,114.8052,-80.69807,78.97007,-45.4306,1.081691,2021,ES,0,0
2021-01-29,-130.984,-15.49552,-95.07979,-51.68826,1.141242,2021,ES,1,1
2021-02-01,83.5394,-19.22057,76.85625,-12.60114,1.258342,2021,ES,0,0
2021-02-02,92.78147,-41.72643,84.22715,-33.27896,1.308059,2021,ES,0,0
2021-02-03,15.67705,-29.34846,3.266053,-16.97793,1.373608,2021,ES,0,0
2021-02-04,63.27875,22.68897,58.05989,27.88948,1.376476,2021,ES,1,1
2021-02-05,-18.0157,4.512054,-25.0933,11.61066,1.34842,2021,ES,0,0
2021-02-08,1.283368,32.08007,7.058522,26.29048,1.370912,2021,ES,1,1
2021-02-09,28.848,-12.78445,21.79627,-5.757052,1.370509,2021,ES,0,0
2021-02-10,-33.12524,-17.89595,-42.04357,-8.955988,1.279963,2021,ES,1,1
2021-02-11,-37.66599,25.63281,-28.08989,16.00512,1.338374,2021,ES,0,0
2021-02-12,32.67764,41.51233,39.72576,34.46295,1.36523,2021,ES,1,1
2021-02-16,-28.53157,-11.44529,-31.70175,-8.268668,1.29162,2021,ES,1,1
2021-02-17,36.46833,15.93676,44.78567,7.643312,1.143406,2021,ES,1,1
2021-02-18,37.83264,-6.388144,41.68003,-10.21711,1.070856,2021,ES,0,0
2021-02-19,-42.68875,-8.95828,-35.68015,-15.98568,0.9789287,2021,ES,1,1
2021-02-22,49.05441,-45.60344,17.42723,-14.17526,0.9114715,2021,ES,0,0
2021-02-23,53.90661,20.67183,109.1122,-34.05075,0.8475677,2021,ES,1,0
2021-02-24,125.4527,15.32763,144.8526,-3.824579,0.9459759,2021,ES,1,0
2021-02-25,-161.8786,-45.52549,-209.8663,3.26776,0.9844337,2021,ES,1,0
2021-02-26,-37.69661,-69.15449,-48.74561,-58.12814,1.164324,2021,ES,1,1
2021-03-01,127.632,-26.22825,122.449,-21.12135,1.243001,2021,ES,0,0
2021-03-02,-20.50888,-62.93751,-50.63129,-32.85236,1.393047,2021,ES,1,1
2021-03-03,-44.68912,-67.0093,-71.24352,-40.44357,1.389711,2021,ES,1,1
2021-03-04,-105.5253,-11.92369,-140.9189,23.93299,1.441961,2021,ES,1,0
2021-03-05,69.61776,13.04461,74.87193,7.822686,1.613781,2021,ES,1,1
2021-03-08,2.598246,-77.92714,-40.27282,-35.21816,1.782118,2021,ES,0,1
2021-03-09,82.88545,-50.73534,81.59036,-49.45725,1.833471,2021,ES,0,0
2021-03-10,28.21236,-32.6087,8.976661,-13.45291,1.903418,2021,ES,0,0
2021-03-11,47.14577,-15.21877,49.05708,-17.11786,1.883555,2021,ES,0,0
2021-03-12,33.14002,18.42089,34.41463,17.1483,1.943789,2021,ES,1,1
2021-03-15,22.17716,31.61156,9.504499,44.31221,1.92715,2021,ES,1,1
2021-03-16,-28.3197,1.262228,-20.13845,-6.936562,1.84123,2021,ES,0,1
2021-03-17,78.73016,-11.3393,65.39683,1.892386,1.775899,2021,ES,0,1
2021-03-18,-28.5805,-48.40764,-41.91807,-35.07877,1.662664,2021,ES,1,1
2021-03-19,41.00199,-51.68124,24.98559,-35.78732,1.659194,2021,ES,0,0
2021-03-22,96.6957,-31.07757,78.76537,-13.34265,1.545517,2021,ES,0,0
2021-03-23,-35.05194,-25.58199,-63.09349,2.565418,1.553785,2021,ES,1,0
2021-03-24,-35.76675,-54.48369,-40.87629,-49.38113,1.544645,2021,ES,1,1
2021-03-25,74.40476,20.55102,89.93271,5.129849,1.437301,2021,ES,1,1
2021-03-26,32.57953,93.60076,47.91108,78.1995,1.318853,2021,ES,1,1
2021-03-29,26.59743,8.842291,56.36122,-20.78086,1.316297,2021,ES,1,0
2021-03-30,17.73162,-6.953663,17.09835,-6.321912,1.240685,2021,ES,0,0
2021-03-31,49.91155,-20.11693,48.01617,-18.23441,1.210459,2021,ES,0,0
2021-04-01,38.8666,14.98689,29.46339,24.37652,1.148496,2021,ES,1,1
2021-04-05,66.24157,4.920049,64.38432,6.766316,1.155127,2021,ES,1,1
2021-04-06,20.31269,-12.90006,12.31072,-4.918234,1.179065,2021,ES,0,0
2021-04-07,11.69015,3.687316,2.461084,12.91751,1.161104,2021,ES,1,1
2021-04-08,13.47131,2.446034,10.40965,5.505261,1.097387,2021,ES,1,1
2021-04-09,33.63709,43.27685,54.43092,22.50608,1.020907,2021,ES,1,1
2021-04-12,0.0,20.05957,4.862926,15.18926,0.9977683,2021,ES,0,1
2021-04-13,35.80314,-4.837344,43.69197,-12.68806,0.9462259,2021,ES,0,0
2021-04-14,-35.08984,5.464149,-19.96491,-9.699321,0.9023102,2021,ES,0,1
2021-04-15,39.83823,12.02429,30.78409,21.0615,0.8631617,2021,ES,1,1
2021-04-16,4.189359,-4.187605,4.787839,-4.785548,0.8220548,2021,ES,0,0
2021-04-19,-28.79942,6.017209,-46.19908,23.50814,0.7461279,2021,ES,0,0
2021-04-20,-73.61371,33.43262,-47.66789,7.275373,0.743464,2021,ES,0,0
2021-04-21,83.75311,26.48209,88.00146,22.25966,0.7803085,2021,ES,1,1
2021-04-22,-70.25761,-16.32801,-90.07386,3.635703,0.8025152,2021,ES,1,0
2021-04-23,108.8863,-16.75543,119.17,-26.901,0.8330669,2021,ES,0,0
2021-04-26,14.95842,-10.15653,-3.59002,8.379721,0.8158747,2021,ES,0,0
2021-04-27,-7.769543,-1.794366,-1.792972,-7.770937,0.8106793,2021,ES,1,1
2021-04-28,11.3582,-20.89927,3.586801,-13.14689,0.8164241,2021,ES,0,0
2021-04-29,-7.724761,-0.5946717,-17.82637,9.524376,0.8123732,2021,ES,1,0
2021-04-30,-13.75598,7.18692,-2.990431,-3.58959,0.8317669,2021,ES,0,1
2021-05-03,-7.145835,-21.45283,-19.65105,-8.949881,0.8600522,2021,ES,1,1
2021-05-04,-49.22264,39.8142,-53.42458,44.05552,0.8686853,2021,ES,0,0
2021-05-05,-16.75543,-23.37709,-43.08539,3.004988,0.9253956,2021,ES,1,0
2021-05-06,7.20764,70.22388,28.22992,49.11356,0.8953777,2021,ES,1,1
2021-05-07,52.34356,-1.183432,61.86058,-10.64081,0.9436287,2021,ES,0,0
2021-05-10,-73.90328,-32.16392,-72.1296,-33.94474,0.9417389,2021,ES,1,1
2021-05-11,24.79289,4.222464,33.25875,-4.218901,0.9675274,2021,ES,1,0
2021-05-12,-93.5431,-47.82635,-135.4553,-5.541872,1.024809,2021,ES,1,1
2021-05-13,98.18963,-20.05469,112.3044,-33.98471,1.103318,2021,ES,0,0
2021-05-14,97.33978,-14.96916,93.71221,-11.38065,1.103386,2021,ES,0,0
2021-05-17,-4.811451,9.025814,-9.622903,13.84625,1.196419,2021,ES,0,0
2021-05-18,-43.85965,-47.67365,-37.25066,-54.27572,1.21923,2021,ES,1,1
2021-05-19,30.69933,66.71972,74.90637,22.5486,1.284548,2021,ES,1,1
2021-05-20,91.60954,-7.21414,117.0903,-32.38187,1.311741,2021,ES,0,0
2021-05-21,-26.96872,-18.62869,-21.57497,-24.02402,1.332169,2021,ES,1,1
2021-05-24,65.84855,-22.00416,62.85543,-19.03629,1.352461,2021,ES,0,0
2021-05-25,-46.35958,-2.388487,-44.57652,-4.179104,1.322437,2021,ES,1,1
2021-05-26,0.0,5.368007,2.385781,2.981515,1.333481,2021,ES,0,1
2021-05-27,-13.08122,-9.526078,-17.24343,-5.360653,1.266925,2021,ES,1,1
2021-05-28,-4.747774,-16.6251,-7.121662,-14.25347,1.228063,2021,ES,1,1
2021-06-01,-53.7984,-16.0485,-64.43985,-5.35523,1.062455,2021,ES,1,1
2021-06-02,-12.48068,11.90122,-14.85796,14.28486,0.972135,2021,ES,0,0
2021-06-03,22.12389,1.193246,32.28893,-8.940279,0.8934978,2021,ES,1,0
2021-06-04,41.56523,1.182662,40.97144,1.774098,0.8334252,2021,ES,1,1
2021-06-07,-18.32801,10.66161,-8.868393,1.183502,0.8446089,2021,ES,0,0
2021-06-08,-8.856873,-11.22865,-10.03779,-10.04788,0.7979621,2021,ES,1,1
2021-06-09,-17.71165,-18.33452,-31.88098,-4.145937,0.7333468,2021,ES,1,1
2021-06-10,18.90136,-4.716425,11.81335,2.359882,0.6666104,2021,ES,0,1
2021-06-11,-10.01237,11.79106,-15.902,17.69703,0.6524867,2021,ES,0,0
2021-06-14,-20.6052,43.65524,-15.89544,38.91739,0.5887201,2021,ES,0,0
2021-06-15,-17.03077,-4.706159,-24.07799,2.354742,0.5746837,2021,ES,1,0
2021-06-16,-71.94669,11.88001,-41.87061,-18.3584,0.577026,2021,ES,0,1
2021-06-17,4.158004,4.75003,22.57202,-13.63125,0.6406709,2021,ES,1,0
2021-06-18,-29.33605,-21.01597,-11.9739,-38.3624,0.6744663,2021,ES,1,1
2021-06-21,92.84773,4.154549,92.24871,4.748338,0.7557504,2021,ES,1,1
2021-06-22,49.83684,2.951768,71.19549,-18.26215,0.7872464,2021,ES,1,0
2021-06-23,4.720321,-17.10309,12.39084,-24.75102,0.81714,2021,ES,0,0
2021-06-24,11.75295,-7.630451,3.525886,0.5874405,0.7715901,2021,ES,0,1
2021-06-25,15.82928,-0.585343,16.41555,-1.170618,0.7494199,2021,ES,0,0
2021-06-28,-5.844877,12.86625,0.5844877,6.428989,0.7551358,2021,ES,0,1
2021-06-29,-8.169458,4.088069,-3.501196,-0.5837371,0.7348407,2021,ES,0,1
2021-06-30,16.94915,3.500788,22.79369,-2.332498,0.7293899,2021,ES,1,0
2021-07-01,36.09688,2.320455,33.18584,5.222538,0.7030004,2021,ES,1,1
2021-07-02,37.59616,10.37225,46.2722,1.727215,0.7145789,2021,ES,1,1
2021-07-06,-38.56337,17.91183,-23.02291,2.307604,0.71001,2021,ES,0,0
2021-07-07,17.84789,-0.5747126,18.42363,-1.149359,0.692531,2021,ES,0,0
2021-07-08,35.52708,17.99083,33.77985,19.73531,0.6934853,2021,ES,1,1
2021-07-09,69.8453,-2.292921,69.26807,-1.719789,0.7017515,2021,ES,0,0
2021-07-12,33.8361,5.144033,40.71801,-1.713502,0.6759026,2021,ES,1,0
2021-07-13,1.14482,-14.88095,-12.02061,-1.719296,0.6496852,2021,ES,0,1
2021-07-14,-17.69709,-8.578291,-25.68933,-0.5723443,0.6634372,2021,ES,1,1
2021-07-15,-13.78281,13.22675,-9.762821,9.197517,0.6690404,2021,ES,0,0
2021-07-16,-87.05114,-19.06523,-96.21442,-9.830567,0.6909275,2021,ES,1,1
2021-07-19,-89.64669,62.66998,-91.40446,64.45509,0.7633779,2021,ES,0,0
2021-07-20,137.8703,-12.15278,150.7774,-24.85262,0.9001383,2021,ES,0,0
2021-07-21,42.74492,10.92833,41.58965,12.08007,0.984866,2021,ES,1,1
2021-07-22,21.2546,-3.439381,18.38235,-0.5733945,0.9987198,2021,ES,0,0
2021-07-23,51.3728,3.407349,48.51875,6.24858,0.9667055,2021,ES,1,1
2021-07-26,28.99045,8.501955,34.10641,3.399048,1.032937,2021,ES,1,1
2021-07-27,-42.01204,22.80502,-42.01204,22.80502,0.99515,2021,ES,0,0
2021-07-28,1.136041,-20.44641,-2.840102,-16.47727,1.022843,2021,ES,0,1
2021-07-29,30.66265,-10.18964,25.55221,-5.097417,0.9588163,2021,ES,0,0
2021-07-30,13.11588,0.5695085,10.83485,2.848191,0.9323677,2021,ES,1,1
2021-08-02,-36.29764,-26.75319,-50.47641,-12.54061,0.9353934,2021,ES,1,1
2021-08-03,46.713,14.74257,55.25806,6.231942,0.9582675,2021,ES,1,1
2021-08-04,-1.703868,-15.90548,-1.703868,-15.90548,0.9906774,2021,ES,1,1
2021-08-05,11.34816,23.80413,14.1852,20.96436,0.971889,2021,ES,1,1
2021-08-06,-1.694915,11.30135,8.474576,1.128987,0.9309927,2021,ES,0,1
2021-08-09,0.5645252,-7.338414,-2.822626,-3.952792,0.7959806,2021,ES,0,1
2021-08-10,5.643659,-4.512381,2.257464,-1.128477,0.697395,2021,ES,0,0
2021-08-11,-9.568301,7.887324,-2.814206,1.125999,0.6609364,2021,ES,0,0
2021-08-12,27.59164,5.615454,32.0964,1.122586,0.6479612,2021,ES,1,1
2021-08-13,-3.924207,11.21642,-2.803005,10.09365,0.6090529,2021,ES,0,0
2021-08-16,34.83733,20.1579,44.3895,10.62878,0.5960074,2021,ES,1,1
2021-08-17,-25.8674,23.11552,-23.05573,20.29084,0.5844265,2021,ES,0,0
2021-08-18,-2.255809,-82.3556,-31.58132,-53.17945,0.637266,2021,ES,1,1
2021-08-19,77.87894,5.682141,106.5109,-22.66417,0.6920755,2021,ES,1,0
2021-08-20,59.58461,10.71811,72.069,-1.690236,0.719474,2021,ES,1,0
2021-08-23,63.97306,-16.728,60.04489,-12.82981,0.7174924,2021,ES,0,0
2021-08-24,12.26925,-11.69721,11.15387,-10.58437,0.7090673,2021,ES,0,0
2021-08-25,20.6243,-3.893864,18.39465,-1.66917,0.6899984,2021,ES,0,0
2021-08-26,-41.76412,-10.62462,-45.10525,-7.271914,0.6710101,2021,ES,1,1
2021-08-27,68.72276,-0.5549082,72.07509,-3.883064,0.6984021,2021,ES,0,0
2021-08-30,42.65219,-14.89244,38.77472,-11.0357,0.7379066,2021,ES,0,0
2021-08-31,-6.629834,-3.869969,-18.23204,7.748935,0.7573007,2021,ES,1,0
2021-09-01,-5.519373,-11.04484,-9.934871,-6.629834,0.7620677,2021,ES,1,1
2021-09-02,-13.77562,11.58749,-22.59202,20.43409,0.7446708,2021,ES,0,0
2021-09-03,30.9512,-6.06094,29.2931,-4.408685,0.7674633,2021,ES,0,0
2021-09-07,-13.24284,-12.70788,-19.86426,-6.081716,0.6558359,2021,ES,1,1
2021-09-08,-3.3241,4.433607,-3.878116,4.988084,0.6212901,2021,ES,0,0
2021-09-09,-19.40025,-18.32722,-26.05177,-11.67056,0.5867587,2021,ES,1,1
2021-09-10,-70.33673,-52.42903,-93.5977,-29.07139,0.5838977,2021,ES,1,1
2021-09-13,-84.07572,38.18294,-59.02004,12.88227,0.6069042,2021,ES,0,0
2021-09-14,-89.7536,2.812623,-104.248,17.4638,0.6641925,2021,ES,0,0
2021-09-15,60.81766,12.87361,74.89582,-1.11788,0.7248812,2021,ES,1,0
2021-09-16,2.239015,-6.155912,2.239015,-6.155912,0.7570176,2021,ES,0,0
2021-09-17,-74.06161,-6.217851,-77.98912,-2.261932,0.7577499,2021,ES,1,1
2021-09-20,-118.8494,102.2661,-91.29012,74.1685,0.806275,2021,ES,0,0
2021-09-21,-35.45896,-29.84561,-18.87332,-46.41302,0.9833496,2021,ES,1,1
2021-09-22,36.07008,4.563866,67.55983,-26.72884,1.038048,2021,ES,1,0
2021-09-23,99.33587,-24.16817,89.6861,-14.62729,1.096937,2021,ES,0,0
2021-09-24,57.12347,0.0,59.95136,-2.811042,1.173835,2021,ES,0,0
2021-09-27,11.27777,-11.82832,11.84166,-12.39088,1.205415,2021,ES,0,0
2021-09-28,-87.44535,-46.97256,-111.8619,-22.39577,1.194077,2021,ES,1,1
2021-09-29,32.69849,-49.74555,20.65168,-37.78338,1.321579,2021,ES,0,0
2021-09-30,-85.31837,-73.92434,-87.03619,-72.20425,1.309068,2021,ES,1,1
2021-10-01,87.48552,-13.21004,89.80301,-15.50388,1.353728,2021,ES,0,0
2021-10-04,-111.3098,12.83098,-123.9979,25.69493,1.414877,2021,ES,0,0
2021-10-05,109.112,-44.78126,96.92397,-32.76427,1.470027,2021,ES,0,0
2021-10-06,93.67,37.46614,108.7968,22.44604,1.50271,2021,ES,1,1
2021-10-07,17.6608,-11.37398,28.48516,-22.15531,1.525177,2021,ES,0,0
2021-10-08,-17.04836,-19.92372,-13.63869,-23.33125,1.55343,2021,ES,1,1
2021-10-11,-7.998172,-49.74271,-29.1362,-28.64837,1.39968,2021,ES,1,1
2021-10-12,-32.10457,-14.9537,-34.97105,-12.08146,1.419317,2021,ES,1,1
2021-10-13,-5.171225,14.94682,-5.745806,15.52259,1.372427,2021,ES,0,0
2021-10-14,77.35624,-0.5644296,69.39309,7.343388,1.318388,2021,ES,0,1
2021-10-15,29.20036,-3.919373,24.708,0.5601613,1.366561,2021,ES,0,1
2021-10-18,68.07314,6.146625,69.7609,4.469523,1.396424,2021,ES,1,1
2021-10-19,23.92344,16.65094,32.82519,7.763545,1.29274,2021,ES,1,1
2021-10-20,24.91281,4.970179,19.93024,9.945301,1.290721,2021,ES,1,1
2021-10-21,16.58558,25.38912,32.61831,9.36794,1.196136,2021,ES,1,1
2021-10-22,0.5511464,0.0,-3.306878,3.859301,1.092845,2021,ES,0,0
2021-10-25,26.38667,1.096551,25.28723,2.193343,1.022091,2021,ES,1,1
2021-10-26,-2.185076,-23.4947,-9.286573,-16.4033,0.9649451,2021,ES,1,1
2021-10-27,-4.377325,-50.36129,-23.52812,-31.262,0.8938342,2021,ES,1,1
2021-10-28,44.41033,16.9214,38.3793,22.93954,0.8408199,2021,ES,1,1
2021-10-29,51.49274,21.79955,44.9192,28.35796,0.867864,2021,ES,1,1
2021-11-01,-24.41406,20.12291,-20.07378,15.76515,0.8335658,2021,ES,0,0
2021-11-02,36.35772,0.0,34.18711,2.163215,0.8217309,2021,ES,0,1
2021-11-03,56.30143,17.76486,63.33911,10.75905,0.7818784,2021,ES,1,1
2021-11-04,9.660799,24.66488,14.4912,19.82957,0.7264767,2021,ES,1,1
2021-11-05,-12.2399,-4.262575,-21.28679,4.799744,0.6960019,2021,ES,1,0
2021-11-08,-5.317169,-10.64,-13.29292,-2.662123,0.687434,2021,ES,1,1
2021-11-09,-46.82595,5.346164,-53.74342,12.30473,0.6647612,2021,ES,0,0
2021-11-10,-60.61581,19.429,-37.54962,-3.769115,0.6958174,2021,ES,0,1
2021-11-11,-20.40049,-9.683146,-20.40049,-9.683146,0.7393262,2021,ES,1,1
2021-11-12,32.75344,12.84453,46.17698,-0.5344735,0.7087629,2021,ES,1,0
2021-11-15,-29.8412,3.206841,-27.17681,0.5343308,0.7117736,2021,ES,0,0
2021-11-16,59.34242,-14.34949,54.53087,-9.570904,0.7079849,2021,ES,0,0
2021-11-17,-10.65019,-7.463084,-12.78023,-5.331911,0.7070968,2021,ES,1,1
2021-11-18,5.322263,4.787489,10.64453,-0.5316604,0.6660432,2021,ES,1,0
2021-11-19,-4.25464,-10.64113,-7.97745,-6.91931,0.6598491,2021,ES,1,1
2021-11-22,21.75066,-90.51929,12.20159,-81.06819,0.6563092,2021,ES,0,0
2021-11-23,6.94927,15.49145,0.0,22.45149,0.723946,2021,ES,1,0
2021-11-24,55.19829,16.52188,70.73955,1.064283,0.7295973,2021,ES,1,1
2021-11-29,34.98385,-23.06248,36.06028,-24.13257,0.8903583,2021,ES,0,0
2021-11-30,-101.1029,-31.67841,-119.4853,-13.13269,0.9770452,2021,ES,1,1
2021-12-01,-90.89925,-152.8885,-170.4361,-73.20967,1.039622,2021,ES,1,1
2021-12-02,156.8649,-7.640253,151.322,-2.184121,1.269331,2021,ES,0,0
2021-12-03,-208.3787,84.45852,-176.8226,52.06314,1.318592,2021,ES,0,0
2021-12-06,60.79194,-2.721829,63.53031,-5.442177,1.466205,2021,ES,0,0
2021-12-07,81.2221,1.600683,60.7821,21.92044,1.501879,2021,ES,1,1
2021-12-08,9.061351,8.520609,16.52364,1.064283,1.615053,2021,ES,1,1
2021-12-09,-14.9421,-23.51558,-28.28326,-10.16804,1.608563,2021,ES,1,1
2021-12-10,-11.7121,43.17237,5.32368,26.07215,1.618779,2021,ES,0,1
2021-12-13,-41.96993,-34.14426,-49.40764,-26.69514,1.59,2021,ES,1,1
2021-12-14,-14.02449,20.52612,17.26091,-10.76948,1.610504,2021,ES,0,0
2021-12-15,29.16554,124.9394,131.2449,22.92355,1.639408,2021,ES,1,1
2021-12-16,-141.4195,10.20792,-113.8771,-17.68015,1.745835,2021,ES,0,1
2021-12-17,17.29823,-52.34472,6.486837,-41.59689,1.709596,2021,ES,0,0
2021-12-20,-16.47356,30.25136,0.0,13.72797,1.701224,2021,ES,0,0
2021-12-21,93.04097,5.929919,83.79128,15.10819,1.677801,2021,ES,1,1
2021-12-22,75.4717,29.4275,79.78437,25.13638,1.567286,2021,ES,1,1
2021-12-23,66.0066,-26.44104,58.02193,-18.52342,1.493871,2021,ES,0,0
2021-12-27,88.27105,23.57749,90.38533,21.47721,1.378755,2021,ES,1,1
2021-12-28,-15.66661,0.5230399,-15.66661,0.5230399,1.353464,2021,ES,0,0
2021-12-29,11.50567,-2.611921,18.82747,-9.918046,1.245547,2021,ES,0,0
2021-12-30,5.742926,-39.65562,-6.26501,-27.68781,1.235291,2021,ES,0,1
2021-12-31,6.294256,-20.44347,17.30921,-31.4169,1.239659,2021,ES,0,0
2022-01-03,17.28473,10.98039,20.4274,7.840677,1.201378,2022,ES,1,1
2022-01-04,-39.05233,2.613696,-21.34861,-15.13254,1.188117,2022,ES,0,1
2022-01-05,-115.5797,-69.31217,-144.8669,-39.80047,1.163269,2022,ES,1,1
2022-01-06,30.93498,-31.3713,20.80111,-21.29019,1.179872,2022,ES,0,0
2022-01-07,-10.13441,-28.83229,-21.33561,-17.63951,1.138026,2022,ES,1,1
2022-01-10,6.474238,54.99542,0.5395198,60.96245,1.116806,2022,ES,1,1
2022-01-11,77.79387,19.16525,89.59708,7.444433,1.122454,2022,ES,1,1
2022-01-12,-13.76244,4.240433,-21.70231,12.20094,1.101373,2022,ES,0,0
2022-01-13,-103.0764,-59.28537,-125.8061,-36.40257,1.085889,2022,ES,1,1
2022-01-14,23.2747,52.38147,55.20974,20.4554,1.187319,2022,ES,1,1
2022-01-18,-28.77932,-39.75385,-58.10165,-10.37741,1.139149,2022,ES,1,1
2022-01-19,-60.48387,-77.84661,-77.92066,-60.40969,1.249766,2022,ES,1,1
2022-01-20,-9.353508,-143.7383,-66.02476,-87.51038,1.339359,2022,ES,1,1
2022-01-21,-126.0575,-46.52746,-159.1126,-13.09422,1.530298,2022,ES,1,1
2022-01-24,-41.60647,223.9889,22.53684,158.5563,1.680769,2022,ES,0,1
2022-01-25,148.1695,-112.4872,54.77083,-20.6422,1.929745,2022,ES,0,0
2022-01-26,-99.70542,-66.37675,-177.317,12.11143,1.94636,2022,ES,1,0
2022-01-27,-162.963,4.05468,-152.1368,-6.943239,2.117623,2022,ES,0,1
2022-01-28,77.33149,134.0053,105.0323,106.225,2.27254,2022,ES,1,1
2022-01-31,155.6486,35.66851,135.8388,55.28256,2.303195,2022,ES,1,1
2022-02-01,-6.095196,55.99911,36.01707,13.803,2.295593,2022,ES,0,1
2022-02-02,32.89654,5.464779,41.66895,-3.276003,2.309415,2022,ES,1,0
2022-02-03,-60.3644,-33.98707,-53.16498,-41.20038,2.266236,2022,ES,1,1
2022-02-04,105.1984,-52.05161,124.2236,-70.74559,2.390145,2022,ES,0,0
2022-02-07,9.445494,-59.95004,-8.889877,-41.70838,2.500278,2022,ES,0,1
2022-02-08,46.4102,47.86553,79.40058,14.97836,2.447918,2022,ES,1,1
2022-02-09,32.36956,17.49973,39.50184,10.38308,2.379515,2022,ES,1,1
2022-02-10,-32.0974,-11.10371,-32.6508,-10.54911,2.311645,2022,ES,1,1
2022-02-11,-190.0528,-11.32952,-185.6071,-15.85414,2.327631,2022,ES,1,1
2022-02-14,-41.44901,22.80632,-31.7965,13.10093,2.26469,2022,ES,0,0
2022-02-15,36.58674,15.14217,41.65259,10.08969,2.140123,2022,ES,1,1
2022-02-16,58.51243,1.67804,77.6415,-17.30683,2.010561,2022,ES,1,0
2022-02-17,-110.4599,-27.35354,-126.2399,-11.41553,1.914933,2022,ES,1,1
2022-02-18,-17.13502,-53.7819,-69.68243,-1.150351,1.876285,2022,ES,1,1
2022-02-22,-22.5577,-28.98551,-5.784025,-45.72024,1.830644,2022,ES,1,1
2022-02-23,-211.8815,-36.56954,-210.1495,-38.33225,1.902315,2022,ES,1,1
2022-02-24,299.696,118.6331,309.4225,109.0866,2.010421,2022,ES,1,1
2022-02-25,151.7883,36.66361,164.5827,24.03021,2.074939,2022,ES,1,1
2022-02-28,19.66,86.5651,34.11588,72.03365,2.143601,2022,ES,1,1
2022-03-01,-122.3224,7.55814,-128.0652,13.37987,2.142078,2022,ES,0,0
2022-03-02,128.8347,-3.422313,145.0113,-19.36219,2.204881,2022,ES,0,0
2022-03-03,-95.29212,-11.45344,-91.32161,-15.45595,2.148934,2022,ES,1,1
2022-03-04,-55.55556,68.66853,-22.56944,35.38078,2.102761,2022,ES,0,0
2022-03-07,-226.9306,-53.31122,-230.4041,-49.77483,2.130369,2022,ES,1,1
2022-03-08,42.26442,-123.8886,-14.88184,-67.36616,2.286701,2022,ES,0,1
2022-03-09,49.94418,2.923293,84.61132,-31.46303,2.357869,2022,ES,1,0
2022-03-10,75.09905,-3.52154,57.35912,14.11101,2.424457,2022,ES,0,1
2022-03-11,-118.4433,-72.0359,-144.6992,-45.58641,2.393872,2022,ES,1,1
2022-03-14,-90.21842,-1.796838,-88.4378,-3.59303,2.489486,2022,ES,1,1
2022-03-15,116.0576,35.30035,142.8401,8.801784,2.481847,2022,ES,1,1
2022-03-16,0.0,132.7434,71.02934,61.27876,2.387402,2022,ES,0,1
2022-03-17,135.1039,37.59827,128.7529,43.89215,2.249825,2022,ES,1,1
2022-03-18,105.4071,42.28687,139.0234,8.99129,2.188408,2022,ES,1,1
2022-03-21,-55.03763,58.73052,-17.97147,21.37954,2.161335,2022,ES,0,0
2022-03-22,70.51318,15.00417,71.63244,13.8912,2.087695,2022,ES,1,1
2022-03-23,-34.61753,-34.1775,-26.24232,-42.54604,2.028601,2022,ES,1,1
2022-03-24,49.79857,51.22209,82.8111,18.31299,2.011579,2022,ES,1,1
2022-03-25,17.14507,17.66784,-22.67574,57.64967,1.968839,2022,ES,1,0
2022-03-28,52.98598,34.03975,55.19373,31.83665,1.834753,2022,ES,1,1
2022-03-29,13.01518,23.83016,33.62256,3.242893,1.706274,2022,ES,1,1
2022-03-30,-54.18292,19.61212,-69.35414,34.91925,1.595316,2022,ES,0,0
2022-03-31,-29.96132,-104.3602,-52.29613,-82.14227,1.576135,2022,ES,1,1
2022-04-01,-33.0142,20.97825,-49.52129,37.6023,1.5593,2022,ES,0,0
2022-04-04,64.40958,16.40958,66.06111,14.7662,1.489587,2022,ES,1,1
2022-04-05,-60.27728,-29.77011,-84.93616,-4.974025,1.401251,2022,ES,1,1
2022-04-06,26.79917,-31.73896,-25.12423,20.15001,1.382231,2022,ES,0,0
2022-04-07,80.04926,-9.440773,81.72862,-11.10494,1.37947,2022,ES,0,0
2022-04-08,14.47903,-19.46283,21.16166,-26.11837,1.363973,2022,ES,0,0
2022-04-11,-37.63622,-55.25796,-71.3403,-21.49929,1.358595,2022,ES,1,1
2022-04-12,-97.95643,-13.64489,-137.3642,26.25721,1.396563,2022,ES,1,0
2022-04-13,108.2189,12.95994,124.167,-2.81294,1.464617,2022,ES,1,0
2022-04-14,-95.07201,-32.94144,-96.75968,-31.2429,1.439742,2022,ES,1,1
2022-04-18,37.13225,-7.968127,6.855184,22.26409,1.502428,2022,ES,0,1
2022-04-19,136.7755,27.54821,167.55,-2.802533,1.470337,2022,ES,1,0
2022-04-20,-63.65159,15.17195,-30.7091,-17.92215,1.472442,2022,ES,0,1
2022-04-21,-208.5883,-27.26808,-203.0259,-32.93022,1.448596,2022,ES,1,1
2022-04-22,-217.6024,-29.77581,-191.9013,-55.90171,1.58082,2022,ES,1,1
2022-04-25,43.59095,71.55425,83.6475,31.54574,1.769725,2022,ES,1,1
